Energy_eV,Li6_barn,Li7_barn,B10_barn,Gd155_barn,Gd157_barn,H1_barn,O16_barn
2.074286e-04,1.036593e+04,5.015063e-01,4.244722e+04,5.426961e+05,2.134437e+06,3.666997e+00,2.098578e-03
2.103886e-04,1.029243e+04,4.979502e-01,4.214625e+04,5.389247e+05,2.119604e+06,3.641102e+00,2.083698e-03
2.133909e-04,1.021915e+04,4.944049e-01,4.184620e+04,5.351593e+05,2.104794e+06,3.615733e+00,2.068863e-03
2.164360e-04,1.014852e+04,4.909877e-01,4.155698e+04,5.313938e+05,2.089985e+06,3.590363e+00,2.054564e-03
2.195245e-04,1.007790e+04,4.875706e-01,4.126777e+04,5.276283e+05,2.075175e+06,3.564993e+00,2.040266e-03
2.226571e-04,1.000727e+04,4.841534e-01,4.097856e+04,5.239542e+05,2.060725e+06,3.539623e+00,2.025967e-03
2.258345e-04,9.936641e+03,4.807362e-01,4.068934e+04,5.202937e+05,2.046329e+06,3.514253e+00,2.011668e-03
2.290571e-04,9.866013e+03,4.773190e-01,4.040013e+04,5.166333e+05,2.031933e+06,3.489783e+00,1.997370e-03
2.323258e-04,9.795385e+03,4.739019e-01,4.011091e+04,5.129749e+05,2.017545e+06,3.465562e+00,1.983071e-03
2.356411e-04,9.724757e+03,4.704847e-01,3.982170e+04,5.094548e+05,2.003702e+06,3.441340e+00,1.968772e-03
2.390037e-04,9.657355e+03,4.672236e-01,3.954569e+04,5.059347e+05,1.989858e+06,3.417119e+00,1.955127e-03
2.424143e-04,9.590276e+03,4.639782e-01,3.927101e+04,5.024146e+05,1.976014e+06,3.392897e+00,1.941547e-03
2.458735e-04,9.523198e+03,4.607328e-01,3.899633e+04,4.988946e+05,1.962171e+06,3.368676e+00,1.927967e-03
2.493821e-04,9.456120e+03,4.574874e-01,3.872165e+04,4.953745e+05,1.948327e+06,3.344455e+00,1.914387e-03
2.529408e-04,9.389041e+03,4.542420e-01,3.844698e+04,4.918544e+05,1.934483e+06,3.320644e+00,1.900807e-03
2.565503e-04,9.321963e+03,4.509966e-01,3.817230e+04,4.883343e+05,1.920640e+06,3.297388e+00,1.887227e-03
2.602113e-04,9.254885e+03,4.477512e-01,3.789762e+04,4.849617e+05,1.907377e+06,3.274131e+00,1.873647e-03
2.639245e-04,9.189299e+03,4.445780e-01,3.762905e+04,4.816086e+05,1.894190e+06,3.250875e+00,1.860369e-03
2.676907e-04,9.125115e+03,4.414727e-01,3.736623e+04,4.782554e+05,1.881003e+06,3.227918e+00,1.847375e-03
2.715107e-04,9.060931e+03,4.383673e-01,3.710341e+04,4.749023e+05,1.867817e+06,3.205569e+00,1.834381e-03
2.753851e-04,8.996747e+03,4.352619e-01,3.684058e+04,4.715491e+05,1.854630e+06,3.183221e+00,1.821387e-03
2.793149e-04,8.932563e+03,4.321566e-01,3.657776e+04,4.681960e+05,1.841444e+06,3.160873e+00,1.808394e-03
2.833007e-04,8.869553e+03,4.291081e-01,3.631974e+04,4.649020e+05,1.828490e+06,3.138525e+00,1.795637e-03
2.873434e-04,8.807840e+03,4.261222e-01,3.606703e+04,4.616943e+05,1.815876e+06,3.116176e+00,1.783143e-03
2.914438e-04,8.746127e+03,4.231364e-01,3.581433e+04,4.584866e+05,1.803262e+06,3.093828e+00,1.770650e-03
2.956027e-04,8.684413e+03,4.201506e-01,3.556162e+04,4.552788e+05,1.790648e+06,3.071660e+00,1.758156e-03
2.998210e-04,8.622700e+03,4.171648e-01,3.530891e+04,4.520711e+05,1.778034e+06,3.050435e+00,1.745662e-03
3.040994e-04,8.560987e+03,4.141789e-01,3.505620e+04,4.488634e+05,1.765420e+06,3.029210e+00,1.733168e-03
3.084389e-04,8.500382e+03,4.112467e-01,3.480803e+04,4.457166e+05,1.753045e+06,3.007985e+00,1.720898e-03
3.128404e-04,8.441264e+03,4.083865e-01,3.456595e+04,4.426370e+05,1.740936e+06,2.986761e+00,1.708930e-03
3.173046e-04,8.382146e+03,4.055263e-01,3.432387e+04,4.395574e+05,1.728826e+06,2.965536e+00,1.696962e-03
3.218326e-04,8.323029e+03,4.026661e-01,3.408179e+04,4.364778e+05,1.716716e+06,2.944311e+00,1.684993e-03
3.264251e-04,8.263911e+03,3.998058e-01,3.383971e+04,4.333983e+05,1.704607e+06,2.923086e+00,1.673025e-03
3.310832e-04,8.204793e+03,3.969456e-01,3.359763e+04,4.303191e+05,1.692499e+06,2.902564e+00,1.661057e-03
3.358078e-04,8.146513e+03,3.941259e-01,3.335898e+04,4.273535e+05,1.680838e+06,2.882255e+00,1.649258e-03
3.405998e-04,8.089818e+03,3.913829e-01,3.312682e+04,4.243880e+05,1.669177e+06,2.861945e+00,1.637780e-03
3.454601e-04,8.033124e+03,3.886399e-01,3.289466e+04,4.214225e+05,1.657517e+06,2.841636e+00,1.626302e-03
3.503899e-04,7.976430e+03,3.858969e-01,3.266251e+04,4.184569e+05,1.645856e+06,2.821327e+00,1.614824e-03
3.553899e-04,7.919736e+03,3.831539e-01,3.243035e+04,4.154914e+05,1.634196e+06,2.801586e+00,1.603347e-03
3.604614e-04,7.863041e+03,3.804109e-01,3.219819e+04,4.126206e+05,1.622908e+06,2.782059e+00,1.591869e-03
3.656052e-04,7.807919e+03,3.777440e-01,3.197247e+04,4.097575e+05,1.611651e+06,2.762532e+00,1.580709e-03
3.708224e-04,7.753791e+03,3.751252e-01,3.175083e+04,4.068943e+05,1.600393e+06,2.743004e+00,1.569751e-03
3.761140e-04,7.699663e+03,3.725064e-01,3.152918e+04,4.040312e+05,1.589136e+06,2.723477e+00,1.558793e-03
3.814812e-04,7.645535e+03,3.698876e-01,3.130753e+04,4.011855e+05,1.577947e+06,2.703950e+00,1.547835e-03
3.869249e-04,7.591407e+03,3.672688e-01,3.108589e+04,3.984149e+05,1.567054e+06,2.685019e+00,1.536877e-03
3.924463e-04,7.537280e+03,3.646500e-01,3.086424e+04,3.956444e+05,1.556161e+06,2.666371e+00,1.525919e-03
3.980466e-04,7.483152e+03,3.620312e-01,3.064260e+04,3.928738e+05,1.545268e+06,2.647723e+00,1.514961e-03
4.037267e-04,7.429575e+03,3.594390e-01,3.042320e+04,3.901032e+05,1.534375e+06,2.629075e+00,1.504114e-03
4.094879e-04,7.377603e+03,3.569245e-01,3.021039e+04,3.873959e+05,1.523731e+06,2.610426e+00,1.493592e-03
4.153313e-04,7.325631e+03,3.544101e-01,2.999757e+04,3.847096e+05,1.513170e+06,2.591778e+00,1.483071e-03
4.212581e-04,7.273660e+03,3.518956e-01,2.978475e+04,3.820233e+05,1.502609e+06,2.573130e+00,1.472549e-03
4.272694e-04,7.222010e+03,3.493967e-01,2.957325e+04,3.793370e+05,1.492048e+06,2.555078e+00,1.462093e-03
4.333666e-04,7.172068e+03,3.469804e-01,2.936875e+04,3.766949e+05,1.481661e+06,2.537261e+00,1.451982e-03
4.395507e-04,7.122126e+03,3.445641e-01,2.916424e+04,3.740857e+05,1.471403e+06,2.519444e+00,1.441871e-03
4.458231e-04,7.072184e+03,3.421478e-01,2.895973e+04,3.714765e+05,1.461145e+06,2.501627e+00,1.431760e-03
4.521850e-04,7.022242e+03,3.397316e-01,2.875523e+04,3.688673e+05,1.450888e+06,2.483810e+00,1.421650e-03
4.586377e-04,6.972299e+03,3.373153e-01,2.855072e+04,3.663231e+05,1.440886e+06,2.465993e+00,1.411539e-03
4.651825e-04,6.922357e+03,3.348990e-01,2.834622e+04,3.638167e+05,1.431033e+06,2.448769e+00,1.401428e-03
4.718207e-04,6.872415e+03,3.324827e-01,2.814171e+04,3.613103e+05,1.421181e+06,2.431682e+00,1.391317e-03
4.785536e-04,6.824958e+03,3.301867e-01,2.794738e+04,3.588040e+05,1.411328e+06,2.414595e+00,1.381710e-03
4.853825e-04,6.777526e+03,3.278919e-01,2.775315e+04,3.562976e+05,1.401476e+06,2.397508e+00,1.372107e-03
4.923090e-04,6.730095e+03,3.255970e-01,2.755892e+04,3.537912e+05,1.391623e+06,2.380422e+00,1.362505e-03
4.993342e-04,6.682663e+03,3.233022e-01,2.736469e+04,3.512849e+05,1.381771e+06,2.363335e+00,1.352902e-03
5.064597e-04,6.635231e+03,3.210074e-01,2.717046e+04,3.488213e+05,1.372087e+06,2.346893e+00,1.343300e-03
5.136869e-04,6.587800e+03,3.187126e-01,2.697624e+04,3.464370e+05,1.362715e+06,2.330519e+00,1.333697e-03
5.210173e-04,6.540368e+03,3.164177e-01,2.678201e+04,3.440527e+05,1.353343e+06,2.314144e+00,1.324095e-03
5.284522e-04,6.494158e+03,3.141820e-01,2.659278e+04,3.416683e+05,1.343971e+06,2.297770e+00,1.314739e-03
5.359932e-04,6.448773e+03,3.119862e-01,2.640694e+04,3.392840e+05,1.334599e+06,2.281395e+00,1.305551e-03
5.436419e-04,6.403388e+03,3.097904e-01,2.622109e+04,3.368996e+05,1.325227e+06,2.265020e+00,1.296363e-03
5.513996e-04,6.358003e+03,3.075946e-01,2.603525e+04,3.345153e+05,1.315855e+06,2.249263e+00,1.287175e-03
5.592681e-04,6.312618e+03,3.053989e-01,2.584940e+04,3.322107e+05,1.306797e+06,2.233670e+00,1.277986e-03
5.672489e-04,6.268205e+03,3.032501e-01,2.566754e+04,3.299324e+05,1.297843e+06,2.218076e+00,1.268995e-03
5.753436e-04,6.224567e+03,3.011388e-01,2.548884e+04,3.276541e+05,1.288888e+06,2.202482e+00,1.260160e-03
5.835537e-04,6.180929e+03,2.990275e-01,2.531015e+04,3.253758e+05,1.279934e+06,2.186888e+00,1.251326e-03
5.918811e-04,6.137291e+03,2.969163e-01,2.513146e+04,3.230975e+05,1.270980e+06,2.171295e+00,1.242491e-03
6.003272e-04,6.093653e+03,2.948050e-01,2.495276e+04,3.208192e+05,1.262026e+06,2.155701e+00,1.233657e-03
6.088939e-04,6.050014e+03,2.926937e-01,2.477407e+04,3.186078e+05,1.253335e+06,2.140183e+00,1.224822e-03
6.175828e-04,6.007308e+03,2.906276e-01,2.459920e+04,3.164227e+05,1.244748e+06,2.125351e+00,1.216176e-03
6.263958e-04,5.965506e+03,2.886051e-01,2.442802e+04,3.142377e+05,1.236161e+06,2.110519e+00,1.207714e-03
6.353344e-04,5.923703e+03,2.865826e-01,2.425685e+04,3.120527e+05,1.227574e+06,2.095687e+00,1.199251e-03
6.444007e-04,5.881901e+03,2.845602e-01,2.408567e+04,3.098676e+05,1.218987e+06,2.080855e+00,1.190788e-03
6.535963e-04,5.840098e+03,2.825377e-01,2.391450e+04,3.076957e+05,1.210452e+06,2.066023e+00,1.182325e-03
6.629231e-04,5.798296e+03,2.805153e-01,2.374332e+04,3.055936e+05,1.202191e+06,2.051191e+00,1.173862e-03
6.723831e-04,5.757223e+03,2.785281e-01,2.357513e+04,3.034914e+05,1.193931e+06,2.036821e+00,1.165547e-03
6.819780e-04,5.717134e+03,2.765886e-01,2.341097e+04,3.013893e+05,1.185670e+06,2.022686e+00,1.157431e-03
6.917098e-04,5.677046e+03,2.746491e-01,2.324681e+04,2.992871e+05,1.177410e+06,2.008552e+00,1.149315e-03
7.015805e-04,5.636957e+03,2.727095e-01,2.308265e+04,2.971854e+05,1.169151e+06,1.994418e+00,1.141199e-03
7.115921e-04,5.596868e+03,2.707700e-01,2.291849e+04,2.951576e+05,1.161183e+06,1.980284e+00,1.133083e-03
7.217466e-04,5.556779e+03,2.688305e-01,2.275433e+04,2.931297e+05,1.153216e+06,1.966149e+00,1.124968e-03
7.320459e-04,5.517948e+03,2.669518e-01,2.259532e+04,2.911019e+05,1.145248e+06,1.952015e+00,1.117106e-03
7.424922e-04,5.479674e+03,2.651000e-01,2.243859e+04,2.890741e+05,1.137281e+06,1.938231e+00,1.109358e-03
7.530876e-04,5.441400e+03,2.632483e-01,2.228187e+04,2.870599e+05,1.129367e+06,1.924807e+00,1.101609e-03
7.638342e-04,5.403125e+03,2.613965e-01,2.212514e+04,2.850992e+05,1.121664e+06,1.911383e+00,1.093860e-03
7.747341e-04,5.364851e+03,2.595448e-01,2.196841e+04,2.831385e+05,1.113961e+06,1.897960e+00,1.086112e-03
7.857896e-04,5.326577e+03,2.576931e-01,2.181168e+04,2.811777e+05,1.106258e+06,1.884536e+00,1.078363e-03
7.970028e-04,5.288303e+03,2.558413e-01,2.165495e+04,2.792170e+05,1.098555e+06,1.871112e+00,1.070615e-03
8.083761e-04,5.250541e+03,2.540144e-01,2.150032e+04,2.772995e+05,1.091022e+06,1.857688e+00,1.062970e-03
8.199116e-04,5.213791e+03,2.522364e-01,2.134984e+04,2.753998e+05,1.083559e+06,1.844322e+00,1.055530e-03
8.316118e-04,5.177042e+03,2.504584e-01,2.119935e+04,2.735002e+05,1.076097e+06,1.831477e+00,1.048090e-03
8.434789e-04,5.140292e+03,2.486804e-01,2.104887e+04,2.716005e+05,1.068635e+06,1.818633e+00,1.040650e-03
8.555154e-04,5.103886e+03,2.469191e-01,2.089979e+04,2.697277e+05,1.061278e+06,1.805788e+00,1.033280e-03
8.677236e-04,5.068572e+03,2.452105e-01,2.075518e+04,2.678838e+05,1.054035e+06,1.792943e+00,1.026130e-03
8.801061e-04,5.033257e+03,2.435020e-01,2.061057e+04,2.660399e+05,1.046793e+06,1.780128e+00,1.018981e-03
8.926652e-04,4.997943e+03,2.417934e-01,2.046597e+04,2.641961e+05,1.039550e+06,1.767778e+00,1.011831e-03
9.054035e-04,4.962628e+03,2.400849e-01,2.032136e+04,2.623775e+05,1.032452e+06,1.755428e+00,1.004682e-03
9.183237e-04,4.927314e+03,2.383764e-01,2.017675e+04,2.605849e+05,1.025503e+06,1.743078e+00,9.975325e-04
9.314282e-04,4.891999e+03,2.366678e-01,2.003214e+04,2.587924e+05,1.018553e+06,1.730727e+00,9.903830e-04
9.447197e-04,4.856810e+03,2.349653e-01,1.988805e+04,2.569998e+05,1.011604e+06,1.718377e+00,9.832590e-04
9.582009e-04,4.823271e+03,2.333427e-01,1.975071e+04,2.552413e+05,1.004655e+06,1.706033e+00,9.764690e-04
9.718744e-04,4.789732e+03,2.317200e-01,1.961337e+04,2.534961e+05,9.977053e+05,1.694202e+00,9.696789e-04
9.857431e-04,4.756192e+03,2.300973e-01,1.947603e+04,2.517509e+05,9.907559e+05,1.682372e+00,9.628889e-04
9.998097e-04,4.722653e+03,2.284747e-01,1.933869e+04,2.500143e+05,9.838536e+05,1.670541e+00,9.560988e-04
1.014077e-03,4.689114e+03,2.268520e-01,1.920135e+04,2.483330e+05,9.772520e+05,1.658710e+00,9.493088e-04
1.028548e-03,4.655574e+03,2.252293e-01,1.906401e+04,2.466517e+05,9.706504e+05,1.646879e+00,9.425188e-04
1.043225e-03,4.622035e+03,2.236066e-01,1.892667e+04,2.449704e+05,9.640487e+05,1.635049e+00,9.357287e-04
1.058112e-03,4.589476e+03,2.220314e-01,1.879335e+04,2.432891e+05,9.574471e+05,1.623668e+00,9.291373e-04
1.073211e-03,4.557384e+03,2.204788e-01,1.866193e+04,2.416078e+05,9.508454e+05,1.612323e+00,9.226402e-04
1.088526e-03,4.525292e+03,2.189262e-01,1.853052e+04,2.399265e+05,9.442438e+05,1.600977e+00,9.161432e-04
1.104059e-03,4.493199e+03,2.173735e-01,1.839910e+04,2.382815e+05,9.377850e+05,1.589631e+00,9.096462e-04
1.119814e-03,4.461107e+03,2.158209e-01,1.826769e+04,2.366767e+05,9.314853e+05,1.578285e+00,9.031491e-04
1.135794e-03,4.429802e+03,2.143064e-01,1.813950e+04,2.350719e+05,9.251856e+05,1.567040e+00,8.968114e-04
1.152002e-03,4.398945e+03,2.128135e-01,1.801314e+04,2.334671e+05,9.188859e+05,1.556208e+00,8.905645e-04
1.168441e-03,4.368088e+03,2.113206e-01,1.788679e+04,2.318624e+05,9.125862e+05,1.545376e+00,8.843175e-04
1.185115e-03,4.337232e+03,2.098278e-01,1.776043e+04,2.302576e+05,9.062866e+05,1.534544e+00,8.780706e-04
1.202026e-03,4.306375e+03,2.083349e-01,1.763408e+04,2.286788e+05,9.000894e+05,1.523712e+00,8.718236e-04
1.219179e-03,4.275518e+03,2.068421e-01,1.750772e+04,2.271414e+05,8.940553e+05,1.512880e+00,8.655767e-04
1.236577e-03,4.245425e+03,2.053861e-01,1.738449e+04,2.256040e+05,8.880212e+05,1.502048e+00,8.594844e-04
1.254223e-03,4.215866e+03,2.039561e-01,1.726346e+04,2.240665e+05,8.819871e+05,1.491216e+00,8.535002e-04
1.272121e-03,4.186307e+03,2.025260e-01,1.714242e+04,2.225291e+05,8.759529e+05,1.480746e+00,8.475160e-04
1.290274e-03,4.156749e+03,2.010959e-01,1.702138e+04,2.209917e+05,8.699188e+05,1.470345e+00,8.415318e-04
1.308686e-03,4.127190e+03,1.996658e-01,1.690034e+04,2.195010e+05,8.640694e+05,1.459944e+00,8.355477e-04
1.327361e-03,4.097631e+03,1.982357e-01,1.677930e+04,2.180234e+05,8.582713e+05,1.449543e+00,8.295635e-04
1.346303e-03,4.068686e+03,1.968353e-01,1.666077e+04,2.165457e+05,8.524732e+05,1.439444e+00,8.237036e-04
1.365515e-03,4.040339e+03,1.954639e-01,1.654470e+04,2.150681e+05,8.466751e+05,1.429450e+00,8.179648e-04
1.385001e-03,4.011992e+03,1.940925e-01,1.642862e+04,2.135905e+05,8.408770e+05,1.419455e+00,8.122259e-04
1.404765e-03,3.983645e+03,1.927210e-01,1.631254e+04,2.121445e+05,8.352039e+05,1.409461e+00,8.064870e-04
1.424811e-03,3.955298e+03,1.913496e-01,1.619646e+04,2.107204e+05,8.296173e+05,1.399466e+00,8.007482e-04
1.445143e-03,3.926951e+03,1.899781e-01,1.608038e+04,2.092964e+05,8.240307e+05,1.389472e+00,7.950093e-04
1.465765e-03,3.899597e+03,1.886547e-01,1.596837e+04,2.078723e+05,8.184442e+05,1.379477e+00,7.894715e-04
1.486681e-03,3.872533e+03,1.873454e-01,1.585755e+04,2.064483e+05,8.128576e+05,1.369771e+00,7.839924e-04
1.507896e-03,3.845469e+03,1.860360e-01,1.574672e+04,2.050608e+05,8.074154e+05,1.360279e+00,7.785134e-04
1.529414e-03,3.818405e+03,1.847267e-01,1.563590e+04,2.036852e+05,8.020200e+05,1.350787e+00,7.730343e-04
1.551239e-03,3.791341e+03,1.834173e-01,1.552508e+04,2.023095e+05,7.966245e+05,1.341294e+00,7.675552e-04
1.573375e-03,3.764277e+03,1.821080e-01,1.541426e+04,2.009339e+05,7.912290e+05,1.331802e+00,7.620761e-04
1.595827e-03,3.737213e+03,1.807986e-01,1.530344e+04,1.995684e+05,7.858736e+05,1.322310e+00,7.565970e-04
1.618600e-03,3.710599e+03,1.795110e-01,1.519445e+04,1.982367e+05,7.806520e+05,1.312818e+00,7.512089e-04
1.641697e-03,3.684613e+03,1.782538e-01,1.508804e+04,1.969051e+05,7.754304e+05,1.303400e+00,7.459481e-04
1.665124e-03,3.658626e+03,1.769966e-01,1.498163e+04,1.955735e+05,7.702088e+05,1.294318e+00,7.406872e-04
1.688886e-03,3.632640e+03,1.757394e-01,1.487522e+04,1.942418e+05,7.649872e+05,1.285235e+00,7.354264e-04
1.712986e-03,3.606980e+03,1.744979e-01,1.477014e+04,1.929495e+05,7.599211e+05,1.276153e+00,7.302314e-04
1.737430e-03,3.582009e+03,1.732898e-01,1.466788e+04,1.916581e+05,7.548584e+05,1.267070e+00,7.251760e-04
1.762224e-03,3.557038e+03,1.720817e-01,1.456563e+04,1.903667e+05,7.497958e+05,1.258037e+00,7.201206e-04
1.787371e-03,3.532067e+03,1.708736e-01,1.446338e+04,1.890753e+05,7.447332e+05,1.249304e+00,7.150652e-04
1.812876e-03,3.507095e+03,1.696655e-01,1.436113e+04,1.878358e+05,7.398755e+05,1.240571e+00,7.100099e-04
1.838746e-03,3.482124e+03,1.684574e-01,1.425887e+04,1.865980e+05,7.350248e+05,1.231838e+00,7.049545e-04
1.864985e-03,3.457153e+03,1.672493e-01,1.415662e+04,1.853602e+05,7.301741e+05,1.223105e+00,6.998991e-04
1.891599e-03,3.432372e+03,1.660503e-01,1.405514e+04,1.841224e+05,7.253234e+05,1.214372e+00,6.948822e-04
1.918592e-03,3.408657e+03,1.649030e-01,1.395803e+04,1.828846e+05,7.204727e+05,1.205673e+00,6.900809e-04
1.945970e-03,3.384941e+03,1.637556e-01,1.386092e+04,1.816468e+05,7.156220e+05,1.197307e+00,6.852796e-04
1.973739e-03,3.361225e+03,1.626083e-01,1.376380e+04,1.804090e+05,7.107713e+05,1.188941e+00,6.804784e-04
2.001904e-03,3.337509e+03,1.614609e-01,1.366669e+04,1.792074e+05,7.060640e+05,1.180576e+00,6.756771e-04
2.030472e-03,3.313793e+03,1.603135e-01,1.356958e+04,1.780332e+05,7.014648e+05,1.172210e+00,6.708758e-04
2.059447e-03,3.290077e+03,1.591662e-01,1.347246e+04,1.768590e+05,6.968655e+05,1.163845e+00,6.660745e-04
2.088835e-03,3.266361e+03,1.580188e-01,1.337535e+04,1.756848e+05,6.922663e+05,1.155483e+00,6.612732e-04
2.118643e-03,3.243421e+03,1.569090e-01,1.328142e+04,1.745106e+05,6.876670e+05,1.147460e+00,6.566291e-04
2.148876e-03,3.220729e+03,1.558111e-01,1.318849e+04,1.733364e+05,6.830678e+05,1.139437e+00,6.520350e-04
2.179540e-03,3.198036e+03,1.547132e-01,1.309557e+04,1.721621e+05,6.784685e+05,1.131414e+00,6.474408e-04
2.210642e-03,3.175343e+03,1.536153e-01,1.300264e+04,1.710363e+05,6.740608e+05,1.123392e+00,6.428467e-04
2.242188e-03,3.152650e+03,1.525174e-01,1.290972e+04,1.699173e+05,6.696801e+05,1.115369e+00,6.382526e-04
2.274184e-03,3.130585e+03,1.514499e-01,1.281936e+04,1.687983e+05,6.652994e+05,1.107447e+00,6.337854e-04
2.306637e-03,3.108766e+03,1.503943e-01,1.273002e+04,1.676793e+05,6.609188e+05,1.099788e+00,6.293682e-04
2.339553e-03,3.086947e+03,1.493387e-01,1.264067e+04,1.665602e+05,6.565381e+05,1.092128e+00,6.249510e-04
2.372938e-03,3.065128e+03,1.482831e-01,1.255132e+04,1.654412e+05,6.521574e+05,1.084469e+00,6.205337e-04
2.406800e-03,3.043309e+03,1.472275e-01,1.246197e+04,1.643592e+05,6.479233e+05,1.076809e+00,6.161165e-04
2.441145e-03,3.021490e+03,1.461719e-01,1.237262e+04,1.632888e+05,6.437349e+05,1.069150e+00,6.116992e-04
2.475980e-03,3.000285e+03,1.451460e-01,1.228579e+04,1.622183e+05,6.395465e+05,1.061490e+00,6.074063e-04
2.511313e-03,2.979384e+03,1.441348e-01,1.220021e+04,1.611478e+05,6.353581e+05,1.053831e+00,6.031748e-04
2.547149e-03,2.958482e+03,1.431237e-01,1.211462e+04,1.600773e+05,6.311697e+05,1.046452e+00,5.989434e-04
2.583497e-03,2.937581e+03,1.421125e-01,1.202903e+04,1.590127e+05,6.270045e+05,1.039098e+00,5.947119e-04
2.620364e-03,2.916680e+03,1.411013e-01,1.194344e+04,1.579854e+05,6.229871e+05,1.031743e+00,5.904804e-04
2.657756e-03,2.895779e+03,1.400901e-01,1.185786e+04,1.569580e+05,6.189697e+05,1.024389e+00,5.862490e-04
2.695683e-03,2.875380e+03,1.391032e-01,1.177433e+04,1.559306e+05,6.149523e+05,1.017271e+00,5.821194e-04
2.734150e-03,2.855336e+03,1.381335e-01,1.169225e+04,1.549033e+05,6.109349e+05,1.010204e+00,5.780614e-04
2.773166e-03,2.835291e+03,1.371637e-01,1.161017e+04,1.538759e+05,6.069175e+05,1.003137e+00,5.740034e-04
2.812740e-03,2.815247e+03,1.361940e-01,1.152809e+04,1.528844e+05,6.030420e+05,9.960696e-01,5.699454e-04
2.852878e-03,2.795202e+03,1.352243e-01,1.144601e+04,1.518957e+05,5.991781e+05,9.890024e-01,5.658874e-04
2.893588e-03,2.775157e+03,1.342545e-01,1.136393e+04,1.509070e+05,5.953141e+05,9.819352e-01,5.618294e-04
2.934880e-03,2.755888e+03,1.333223e-01,1.128503e+04,1.499183e+05,5.914501e+05,9.748680e-01,5.579284e-04
2.976761e-03,2.736751e+03,1.323964e-01,1.120666e+04,1.489322e+05,5.875962e+05,9.680334e-01,5.540541e-04
3.019239e-03,2.717614e+03,1.314706e-01,1.112830e+04,1.479784e+05,5.838709e+05,9.613214e-01,5.501798e-04
3.062324e-03,2.698477e+03,1.305447e-01,1.104994e+04,1.470246e+05,5.801456e+05,9.546095e-01,5.463055e-04
3.106023e-03,2.679340e+03,1.296189e-01,1.097157e+04,1.460708e+05,5.764203e+05,9.478976e-01,5.424312e-04
3.150346e-03,2.660203e+03,1.286930e-01,1.089321e+04,1.451170e+05,5.726950e+05,9.411857e-01,5.385569e-04
3.195302e-03,2.641066e+03,1.277672e-01,1.081485e+04,1.441801e+05,5.690370e+05,9.344738e-01,5.346826e-04
3.240899e-03,2.622308e+03,1.268597e-01,1.073803e+04,1.432581e+05,5.654379e+05,9.277619e-01,5.308851e-04
3.287146e-03,2.603934e+03,1.259708e-01,1.066279e+04,1.423361e+05,5.618387e+05,9.211257e-01,5.271651e-04
3.334054e-03,2.585559e+03,1.250818e-01,1.058755e+04,1.414140e+05,5.582396e+05,9.147033e-01,5.234452e-04
3.381631e-03,2.567184e+03,1.241929e-01,1.051230e+04,1.404998e+05,5.546715e+05,9.082810e-01,5.197252e-04
3.429887e-03,2.549097e+03,1.233178e-01,1.043824e+04,1.396068e+05,5.511879e+05,9.018587e-01,5.160634e-04
3.478832e-03,2.531440e+03,1.224636e-01,1.036593e+04,1.387137e+05,5.477043e+05,8.954363e-01,5.124887e-04
3.528475e-03,2.513782e+03,1.216093e-01,1.029363e+04,1.378207e+05,5.442207e+05,8.890686e-01,5.089140e-04
3.578826e-03,2.496125e+03,1.207551e-01,1.022132e+04,1.369372e+05,5.407749e+05,8.828935e-01,5.053393e-04
3.629896e-03,2.478468e+03,1.199008e-01,1.014902e+04,1.360828e+05,5.374454e+05,8.767184e-01,5.017646e-04
3.681695e-03,2.460811e+03,1.190466e-01,1.007672e+04,1.352285e+05,5.341159e+05,8.705434e-01,4.981899e-04
3.734233e-03,2.443153e+03,1.181924e-01,1.000441e+04,1.343741e+05,5.307863e+05,8.643683e-01,4.946152e-04
3.787520e-03,2.425702e+03,1.173481e-01,9.932953e+03,1.335197e+05,5.274568e+05,8.581932e-01,4.910822e-04
3.841568e-03,2.408932e+03,1.165368e-01,9.864283e+03,1.326654e+05,5.241273e+05,8.520660e-01,4.876872e-04
3.896388e-03,2.392163e+03,1.157255e-01,9.795614e+03,1.318110e+05,5.207978e+05,8.461689e-01,4.842922e-04
3.951989e-03,2.375393e+03,1.149141e-01,9.726944e+03,1.309566e+05,5.174682e+05,8.402718e-01,4.808972e-04
4.008384e-03,2.358623e+03,1.141028e-01,9.658274e+03,1.301402e+05,5.142904e+05,8.343747e-01,4.775022e-04
4.065584e-03,2.341853e+03,1.132915e-01,9.589604e+03,1.293317e+05,5.111438e+05,8.284776e-01,4.741071e-04
4.123600e-03,2.325084e+03,1.124802e-01,9.520935e+03,1.285231e+05,5.079973e+05,8.225804e-01,4.707121e-04
4.182444e-03,2.308314e+03,1.116689e-01,9.452265e+03,1.277145e+05,5.048507e+05,8.166833e-01,4.673171e-04
4.242127e-03,2.292151e+03,1.108870e-01,9.386082e+03,1.269060e+05,5.017041e+05,8.108416e-01,4.640451e-04
