Energy_eV,Gd_0.1pct_Sigma_total_cm-1,Gd_0.1pct_Sigma_dopant_cm-1,Gd_0.3pct_Sigma_total_cm-1,Gd_0.3pct_Sigma_dopant_cm-1,Gd_0.5pct_Sigma_total_cm-1,Gd_0.5pct_Sigma_dopant_cm-1,B_0.1pct_Sigma_total_cm-1,B_0.1pct_Sigma_dopant_cm-1,B_0.3pct_Sigma_total_cm-1,B_0.3pct_Sigma_dopant_cm-1,B_0.5pct_Sigma_total_cm-1,B_0.5pct_Sigma_dopant_cm-1,Li_0.1pct_Sigma_total_cm-1,Li_0.1pct_Sigma_dopant_cm-1,Li_0.3pct_Sigma_total_cm-1,Li_0.3pct_Sigma_dopant_cm-1,Li_0.5pct_Sigma_total_cm-1,Li_0.5pct_Sigma_dopant_cm-1
4.062490e+05,6.105892e-06,5.722089e-07,7.239232e-06,1.716627e-06,8.372571e-06,2.861044e-06,5.596130e-05,5.042762e-05,1.568055e-04,1.512829e-04,2.576496e-04,2.521381e-04,5.706787e-05,5.153419e-05,1.601252e-04,1.546026e-04,2.631825e-04,2.576710e-04
4.120461e+05,6.062961e-06,5.683421e-07,7.188645e-06,1.705026e-06,8.314329e-06,2.841711e-06,5.594429e-05,5.044968e-05,1.568326e-04,1.513490e-04,2.577210e-04,2.522484e-04,5.550610e-05,5.001148e-05,1.555181e-04,1.500344e-04,2.555300e-04,2.500574e-04
4.179260e+05,6.020304e-06,5.644753e-07,7.138332e-06,1.693426e-06,8.256360e-06,2.822376e-06,5.592755e-05,5.047172e-05,1.568601e-04,1.514152e-04,2.577926e-04,2.523586e-04,5.407728e-05,4.862145e-05,1.513092e-04,1.458643e-04,2.485412e-04,2.431072e-04
4.238899e+05,5.977922e-06,5.606085e-07,7.088293e-06,1.681825e-06,8.198665e-06,2.803042e-06,5.591179e-05,5.049447e-05,1.568899e-04,1.514834e-04,2.578680e-04,2.524724e-04,5.264872e-05,4.723140e-05,1.471007e-04,1.416942e-04,2.415526e-04,2.361570e-04
4.299388e+05,5.934984e-06,5.559148e-07,7.036045e-06,1.667745e-06,8.137106e-06,2.779574e-06,5.589667e-05,5.051760e-05,1.569211e-04,1.515528e-04,2.579456e-04,2.525880e-04,5.134795e-05,4.596888e-05,1.432749e-04,1.379066e-04,2.352019e-04,2.298444e-04
4.360740e+05,5.893234e-06,5.521384e-07,6.986818e-06,1.656415e-06,8.080402e-06,2.760692e-06,5.588183e-05,5.054073e-05,1.569526e-04,1.516222e-04,2.580234e-04,2.527037e-04,5.010261e-05,4.476152e-05,1.396150e-04,1.342846e-04,2.291273e-04,2.238076e-04
4.422968e+05,5.850951e-06,5.475612e-07,6.935456e-06,1.642684e-06,8.019961e-06,2.737806e-06,5.586356e-05,5.056017e-05,1.569733e-04,1.516805e-04,2.580830e-04,2.528008e-04,4.898236e-05,4.367897e-05,1.363297e-04,1.310369e-04,2.236770e-04,2.183949e-04
4.486084e+05,5.807996e-06,5.420456e-07,6.881545e-06,1.626137e-06,7.955094e-06,2.710228e-06,5.583918e-05,5.057323e-05,1.569751e-04,1.517197e-04,2.581110e-04,2.528661e-04,4.786238e-05,4.259643e-05,1.330447e-04,1.277893e-04,2.182270e-04,2.129821e-04
4.550100e+05,5.765331e-06,5.365555e-07,6.827974e-06,1.609667e-06,7.890617e-06,2.682778e-06,5.572457e-05,5.049580e-05,1.567057e-04,1.514874e-04,2.576868e-04,2.524790e-04,4.686091e-05,4.163213e-05,1.301147e-04,1.248964e-04,2.133685e-04,2.081607e-04
4.615031e+05,5.723114e-06,5.312522e-07,6.775225e-06,1.593757e-06,7.827335e-06,2.656261e-06,5.553292e-05,5.034106e-05,1.562046e-04,1.510232e-04,2.568764e-04,2.517053e-04,4.590845e-05,4.071658e-05,1.273312e-04,1.221498e-04,2.087540e-04,2.035829e-04
4.680887e+05,5.681159e-06,5.259489e-07,6.722736e-06,1.577847e-06,7.764313e-06,2.629744e-06,5.516768e-05,5.001247e-05,1.551823e-04,1.500374e-04,2.551969e-04,2.500623e-04,4.500869e-05,3.985348e-05,1.247053e-04,1.195604e-04,2.044020e-04,1.992674e-04
4.747684e+05,5.639462e-06,5.206456e-07,6.670505e-06,1.561937e-06,7.701549e-06,2.603228e-06,5.480269e-05,4.968387e-05,1.541602e-04,1.490516e-04,2.535177e-04,2.484194e-04,4.410920e-05,3.899038e-05,1.220797e-04,1.169711e-04,2.000502e-04,1.949519e-04
4.815433e+05,5.598023e-06,5.153423e-07,6.618532e-06,1.546027e-06,7.639041e-06,2.576712e-06,5.424024e-05,4.915756e-05,1.525452e-04,1.474727e-04,2.508501e-04,2.457878e-04,4.324101e-05,3.815833e-05,1.195475e-04,1.144750e-04,1.958540e-04,1.907917e-04
4.884149e+05,5.556838e-06,5.100390e-07,6.566812e-06,1.530117e-06,7.576787e-06,2.550195e-06,5.346884e-05,4.842205e-05,1.503028e-04,1.452661e-04,2.471368e-04,2.421102e-04,4.241800e-05,3.737120e-05,1.171503e-04,1.121136e-04,1.918826e-04,1.868560e-04
4.953846e+05,5.514496e-06,5.033248e-07,6.511113e-06,1.509974e-06,7.507730e-06,2.516624e-06,5.269770e-05,4.768653e-05,1.480607e-04,1.430596e-04,2.434238e-04,2.384327e-04,4.163991e-05,3.662874e-05,1.148874e-04,1.098862e-04,1.881348e-04,1.831437e-04
5.024538e+05,5.473776e-06,4.979818e-07,6.459778e-06,1.493945e-06,7.445780e-06,2.489909e-06,5.181943e-05,4.684364e-05,1.454968e-04,1.405309e-04,2.391741e-04,2.342182e-04,4.091550e-05,3.593970e-05,1.127849e-04,1.078191e-04,1.846544e-04,1.796985e-04
5.096238e+05,5.435418e-06,4.947509e-07,6.415029e-06,1.484253e-06,7.394639e-06,2.473754e-06,5.073800e-05,4.579733e-05,1.423228e-04,1.373920e-04,2.339075e-04,2.289867e-04,4.029255e-05,3.535189e-05,1.109864e-04,1.060557e-04,1.816803e-04,1.767594e-04
5.168962e+05,5.397308e-06,4.915200e-07,6.370527e-06,1.474560e-06,7.343745e-06,2.457600e-06,4.965681e-05,4.475102e-05,1.391490e-04,1.342531e-04,2.286412e-04,2.237551e-04,3.966987e-05,3.476408e-05,1.091882e-04,1.042922e-04,1.787066e-04,1.738204e-04
5.242723e+05,5.357770e-06,4.866146e-07,6.321248e-06,1.459844e-06,7.284725e-06,2.433073e-06,4.847447e-05,4.360331e-05,1.356713e-04,1.308099e-04,2.228682e-04,2.180166e-04,3.907119e-05,3.420004e-05,1.074615e-04,1.026001e-04,1.758518e-04,1.710002e-04
5.317537e+05,5.317542e-06,4.807743e-07,6.269407e-06,1.442323e-06,7.221272e-06,2.403871e-06,4.721818e-05,4.238141e-05,1.319713e-04,1.271442e-04,2.167244e-04,2.119070e-04,3.849016e-05,3.365339e-05,1.057872e-04,1.009602e-04,1.730843e-04,1.682669e-04
5.393418e+05,5.280190e-06,4.775679e-07,6.225711e-06,1.432704e-06,7.171232e-06,2.387839e-06,4.596213e-05,4.115951e-05,1.282715e-04,1.234785e-04,2.105809e-04,2.057975e-04,3.790935e-05,3.310673e-05,1.041132e-04,9.932019e-05,1.703170e-04,1.655336e-04
5.470382e+05,5.243498e-06,4.747801e-07,6.183511e-06,1.424340e-06,7.123525e-06,2.373901e-06,4.464153e-05,3.987281e-05,1.243776e-04,1.196184e-04,2.041137e-04,1.993641e-04,3.740092e-05,3.263221e-05,1.026558e-04,9.789662e-05,1.679107e-04,1.631610e-04
5.548445e+05,5.207045e-06,4.719924e-07,6.141550e-06,1.415977e-06,7.076056e-06,2.359962e-06,4.331506e-05,3.858001e-05,1.204656e-04,1.157400e-04,1.976161e-04,1.929001e-04,3.692589e-05,3.219084e-05,1.012981e-04,9.657252e-05,1.656703e-04,1.609542e-04
5.627621e+05,5.169991e-06,4.683657e-07,6.097310e-06,1.405097e-06,7.024629e-06,2.341828e-06,4.200287e-05,3.730125e-05,1.165960e-04,1.119037e-04,1.911890e-04,1.865062e-04,3.643372e-05,3.173210e-05,9.988850e-05,9.519629e-05,1.633433e-04,1.586605e-04
5.707928e+05,5.133381e-06,4.649473e-07,6.053930e-06,1.394842e-06,6.974478e-06,2.324736e-06,4.071634e-05,3.604790e-05,1.128028e-04,1.081437e-04,1.848893e-04,1.802395e-04,3.594862e-05,3.128018e-05,9.849964e-05,9.384055e-05,1.610507e-04,1.564009e-04
5.789380e+05,5.097168e-06,4.616912e-07,6.011271e-06,1.385074e-06,6.925373e-06,2.308456e-06,3.942101e-05,3.478554e-05,1.089828e-04,1.043566e-04,1.785446e-04,1.739277e-04,3.552650e-05,3.089103e-05,9.729927e-05,9.267308e-05,1.590720e-04,1.544551e-04
5.871994e+05,5.061188e-06,4.584351e-07,5.968844e-06,1.375305e-06,6.876499e-06,2.292176e-06,3.820922e-05,3.360647e-05,1.054129e-04,1.008194e-04,1.726167e-04,1.680323e-04,3.510461e-05,3.050186e-05,9.609911e-05,9.150557e-05,1.570936e-04,1.525093e-04
5.955788e+05,5.025438e-06,4.551790e-07,5.926647e-06,1.365537e-06,6.827855e-06,2.275895e-06,3.701003e-05,3.243977e-05,1.018804e-04,9.731931e-05,1.667508e-04,1.621988e-04,3.468296e-05,3.011270e-05,9.489921e-05,9.033810e-05,1.551155e-04,1.505635e-04
6.040777e+05,4.989950e-06,4.519546e-07,5.884774e-06,1.355864e-06,6.779598e-06,2.259773e-06,3.589320e-05,3.135521e-05,9.859453e-05,9.406562e-05,1.612959e-04,1.567760e-04,3.429235e-05,2.975436e-05,9.379198e-05,8.926307e-05,1.532916e-04,1.487718e-04
6.126979e+05,4.954696e-06,4.487365e-07,5.843148e-06,1.346209e-06,6.731600e-06,2.243682e-06,3.486629e-05,3.036033e-05,9.557793e-05,9.108099e-05,1.562896e-04,1.518017e-04,3.393564e-05,2.942968e-05,9.278597e-05,8.828903e-05,1.516363e-04,1.471484e-04
6.214411e+05,4.919648e-06,4.454988e-07,5.801688e-06,1.336496e-06,6.683729e-06,2.227494e-06,3.383960e-05,2.936545e-05,9.256155e-05,8.809636e-05,1.512835e-04,1.468273e-04,3.357914e-05,2.910499e-05,9.178015e-05,8.731496e-05,1.499812e-04,1.455249e-04
6.303091e+05,4.884526e-06,4.419619e-07,5.759555e-06,1.325886e-06,6.634585e-06,2.209809e-06,3.281314e-05,2.837058e-05,8.954540e-05,8.511173e-05,1.462777e-04,1.418529e-04,3.322287e-05,2.878031e-05,9.077459e-05,8.634092e-05,1.483263e-04,1.439015e-04
6.393037e+05,4.849626e-06,4.384249e-07,5.717644e-06,1.315275e-06,6.585663e-06,2.192124e-06,3.178690e-05,2.737570e-05,8.652947e-05,8.212710e-05,1.412720e-04,1.368785e-04,3.286682e-05,2.845562e-05,8.976922e-05,8.536685e-05,1.466716e-04,1.422781e-04
6.484265e+05,4.815438e-06,4.353780e-07,5.677425e-06,1.306134e-06,6.539412e-06,2.176890e-06,3.076088e-05,2.638082e-05,8.351376e-05,7.914247e-05,1.362666e-04,1.319041e-04,3.251100e-05,2.813094e-05,8.876410e-05,8.439281e-05,1.450172e-04,1.406547e-04
6.576796e+05,4.782123e-06,4.329840e-07,5.639384e-06,1.298952e-06,6.496645e-06,2.164920e-06,2.992448e-05,2.557534e-05,8.106647e-05,7.672603e-05,1.322084e-04,1.278767e-04,3.221287e-05,2.786373e-05,8.793164e-05,8.359120e-05,1.436504e-04,1.393187e-04
6.670647e+05,4.749236e-06,4.307999e-07,5.602190e-06,1.292400e-06,6.455144e-06,2.153999e-06,2.912739e-05,2.480896e-05,7.873666e-05,7.442687e-05,1.283459e-04,1.240448e-04,3.192682e-05,2.760839e-05,8.713496e-05,8.282517e-05,1.423431e-04,1.380419e-04
6.765837e+05,4.716566e-06,4.286158e-07,5.565213e-06,1.285848e-06,6.413860e-06,2.143079e-06,2.833052e-05,2.404257e-05,7.640706e-05,7.212770e-05,1.244836e-04,1.202128e-04,3.164099e-05,2.735304e-05,8.633850e-05,8.205913e-05,1.410360e-04,1.367652e-04
6.862386e+05,4.684110e-06,4.264317e-07,5.528450e-06,1.279295e-06,6.372790e-06,2.132158e-06,2.753386e-05,2.327618e-05,7.407768e-05,6.982853e-05,1.206215e-04,1.163809e-04,3.135539e-05,2.709771e-05,8.554228e-05,8.129312e-05,1.397292e-04,1.354885e-04
6.960313e+05,4.649689e-06,4.220680e-07,5.485362e-06,1.266204e-06,6.321034e-06,2.110340e-06,2.673740e-05,2.250978e-05,7.174850e-05,6.752934e-05,1.167596e-04,1.125489e-04,3.106998e-05,2.684236e-05,8.474624e-05,8.052709e-05,1.384225e-04,1.342118e-04
7.059636e+05,4.615651e-06,4.178743e-07,5.442995e-06,1.253623e-06,6.270340e-06,2.089372e-06,2.604987e-05,2.185209e-05,6.974564e-05,6.555627e-05,1.134414e-04,1.092604e-04,3.081451e-05,2.661674e-05,8.403958e-05,7.985021e-05,1.372646e-04,1.330837e-04
7.160378e+05,4.580170e-06,4.120283e-07,5.395882e-06,1.236085e-06,6.211594e-06,2.060142e-06,2.543539e-05,2.126725e-05,6.796154e-05,6.380175e-05,1.104877e-04,1.063362e-04,3.057916e-05,2.641102e-05,8.339284e-05,7.923305e-05,1.362065e-04,1.320551e-04
7.262556e+05,4.546048e-06,4.073312e-07,5.352425e-06,1.221994e-06,6.158801e-06,2.036656e-06,2.482113e-05,2.068241e-05,6.617766e-05,6.204723e-05,1.075342e-04,1.034120e-04,3.034402e-05,2.620530e-05,8.274634e-05,7.861591e-05,1.351487e-04,1.310265e-04
7.366193e+05,4.513961e-06,4.044617e-07,5.314657e-06,1.213385e-06,6.115354e-06,2.022309e-06,2.420707e-05,2.009757e-05,6.439399e-05,6.029272e-05,1.045809e-04,1.004879e-04,3.010909e-05,2.599959e-05,8.210005e-05,7.799878e-05,1.340910e-04,1.299980e-04
7.471309e+05,4.482080e-06,4.015922e-07,5.277096e-06,1.204777e-06,6.072111e-06,2.007961e-06,2.359322e-05,1.951273e-05,6.261052e-05,5.853820e-05,1.016278e-04,9.756367e-05,2.987437e-05,2.579388e-05,8.145396e-05,7.738164e-05,1.330336e-04,1.289694e-04
7.577925e+05,4.448242e-06,3.965606e-07,5.233252e-06,1.189682e-06,6.018262e-06,1.982803e-06,2.309271e-05,1.904103e-05,6.116666e-05,5.712309e-05,9.924061e-05,9.520515e-05,2.966781e-05,2.561613e-05,8.089195e-05,7.684838e-05,1.321161e-04,1.280806e-04
7.686062e+05,4.414545e-06,3.914660e-07,5.189422e-06,1.174398e-06,5.964300e-06,1.957330e-06,2.263436e-05,1.861129e-05,5.984888e-05,5.583386e-05,9.706340e-05,9.305643e-05,2.947182e-05,2.544874e-05,8.036124e-05,7.634622e-05,1.312507e-04,1.272437e-04
7.795742e+05,4.381988e-06,3.873106e-07,5.148612e-06,1.161932e-06,5.915236e-06,1.936553e-06,2.217621e-05,1.818153e-05,5.853128e-05,5.454460e-05,9.488636e-05,9.090767e-05,2.927603e-05,2.528135e-05,7.983074e-05,7.584406e-05,1.303855e-04,1.264068e-04
7.906988e+05,4.349761e-06,3.832837e-07,5.108387e-06,1.149851e-06,5.867014e-06,1.916419e-06,2.171827e-05,1.775179e-05,5.721390e-05,5.325537e-05,9.270954e-05,8.875895e-05,2.908044e-05,2.511397e-05,7.930044e-05,7.534190e-05,1.295204e-04,1.255698e-04
8.019821e+05,4.317052e-06,3.785767e-07,5.066321e-06,1.135730e-06,5.815589e-06,1.892883e-06,2.128385e-05,1.734537e-05,5.596670e-05,5.203611e-05,9.064956e-05,8.672685e-05,2.889057e-05,2.495210e-05,7.878689e-05,7.485630e-05,1.286832e-04,1.247605e-04
8.134264e+05,4.285865e-06,3.751936e-07,5.028423e-06,1.125581e-06,5.770981e-06,1.875968e-06,2.085940e-05,1.694873e-05,5.474902e-05,5.084618e-05,8.863865e-05,8.474363e-05,2.872696e-05,2.481629e-05,7.835171e-05,7.444887e-05,1.279765e-04,1.240815e-04
8.250340e+05,4.253629e-06,3.705652e-07,4.986986e-06,1.111696e-06,5.720342e-06,1.852826e-06,2.045031e-05,1.656725e-05,5.357704e-05,4.970175e-05,8.670376e-05,8.283624e-05,2.856356e-05,2.468049e-05,7.791677e-05,7.404148e-05,1.272700e-04,1.234025e-04
8.368072e+05,4.222106e-06,3.664543e-07,4.947295e-06,1.099363e-06,5.672485e-06,1.832271e-06,2.006137e-05,1.620572e-05,5.246509e-05,4.861716e-05,8.486882e-05,8.102860e-05,2.840034e-05,2.454468e-05,7.748198e-05,7.363405e-05,1.265636e-04,1.227234e-04
8.487485e+05,4.190776e-06,3.623437e-07,4.907799e-06,1.087031e-06,5.624822e-06,1.811718e-06,1.968754e-05,1.585910e-05,5.139808e-05,4.757731e-05,8.310862e-05,7.929552e-05,2.823731e-05,2.440888e-05,7.704740e-05,7.322663e-05,1.258575e-04,1.220444e-04
8.608602e+05,4.160233e-06,3.588278e-07,4.870278e-06,1.076483e-06,5.580323e-06,1.794139e-06,1.934365e-05,1.554225e-05,5.042054e-05,4.662675e-05,8.149743e-05,7.771124e-05,2.809696e-05,2.429555e-05,7.668045e-05,7.288666e-05,1.252640e-04,1.214778e-04
8.731447e+05,4.130611e-06,3.560417e-07,4.835137e-06,1.068125e-06,5.539664e-06,1.780209e-06,1.900278e-05,1.522821e-05,4.945165e-05,4.568463e-05,7.990051e-05,7.614105e-05,2.795940e-05,2.418483e-05,7.632150e-05,7.255449e-05,1.246836e-04,1.209242e-04
8.856045e+05,4.101178e-06,3.532557e-07,4.800186e-06,1.059767e-06,5.499194e-06,1.766278e-06,1.867492e-05,1.492700e-05,4.852141e-05,4.478099e-05,7.836790e-05,7.463499e-05,2.782202e-05,2.407410e-05,7.596271e-05,7.222229e-05,1.241034e-04,1.203705e-04
8.982421e+05,4.071933e-06,3.504696e-07,4.765422e-06,1.051409e-06,5.458911e-06,1.752348e-06,1.836305e-05,1.464158e-05,4.763876e-05,4.392475e-05,7.691447e-05,7.320791e-05,2.768484e-05,2.396338e-05,7.560414e-05,7.189013e-05,1.235234e-04,1.198169e-04
9.110600e+05,4.043243e-06,3.480511e-07,4.731947e-06,1.044153e-06,5.420652e-06,1.740255e-06,1.807870e-05,1.438351e-05,4.683833e-05,4.315054e-05,7.559796e-05,7.191756e-05,2.757055e-05,2.387535e-05,7.531386e-05,7.162606e-05,1.230572e-04,1.193768e-04
9.240609e+05,4.014797e-06,3.456914e-07,4.698834e-06,1.037074e-06,5.382871e-06,1.728457e-06,1.779894e-05,1.412983e-05,4.605125e-05,4.238949e-05,7.430356e-05,7.064915e-05,2.746007e-05,2.379097e-05,7.503467e-05,7.137291e-05,1.226093e-04,1.189548e-04
9.372472e+05,3.986535e-06,3.433317e-07,4.665904e-06,1.029995e-06,5.345274e-06,1.716658e-06,1.751934e-05,1.387614e-05,4.526433e-05,4.162843e-05,7.300932e-05,6.938071e-05,2.734979e-05,2.370658e-05,7.475566e-05,7.111975e-05,1.221615e-04,1.185329e-04
9.506218e+05,3.958453e-06,3.409695e-07,4.633150e-06,1.022908e-06,5.307847e-06,1.704847e-06,1.725656e-05,1.363907e-05,4.452746e-05,4.091722e-05,7.179837e-05,6.819537e-05,2.726048e-05,2.364300e-05,7.453923e-05,7.092899e-05,1.218180e-04,1.182150e-04
9.641872e+05,3.930538e-06,3.385919e-07,4.600530e-06,1.015776e-06,5.270523e-06,1.692959e-06,1.701134e-05,1.341939e-05,4.384293e-05,4.025817e-05,7.067452e-05,6.709695e-05,2.717391e-05,2.358196e-05,7.433064e-05,7.074588e-05,1.214874e-04,1.179098e-04
9.779462e+05,3.902803e-06,3.362143e-07,4.568091e-06,1.008643e-06,5.233379e-06,1.681072e-06,1.677511e-05,1.320852e-05,4.318502e-05,3.962557e-05,6.959493e-05,6.604262e-05,2.708751e-05,2.352093e-05,7.412222e-05,7.056278e-05,1.211569e-04,1.176046e-04
9.919015e+05,3.875247e-06,3.338369e-07,4.535831e-06,1.001511e-06,5.196414e-06,1.669184e-06,1.654779e-05,1.300638e-05,4.255346e-05,3.901914e-05,6.855913e-05,6.503190e-05,2.700130e-05,2.345989e-05,7.391399e-05,7.037967e-05,1.208267e-04,1.172994e-04
1.006056e+06,3.847943e-06,3.315335e-07,4.503970e-06,9.946006e-07,5.159997e-06,1.657668e-06,1.634544e-05,1.282904e-05,4.199648e-05,3.848711e-05,6.764751e-05,6.414518e-05,2.692384e-05,2.340744e-05,7.373168e-05,7.022231e-05,1.205395e-04,1.170372e-04
1.020412e+06,3.820916e-06,3.293302e-07,4.472586e-06,9.879907e-07,5.124256e-06,1.646651e-06,1.617463e-05,1.268304e-05,4.153373e-05,3.804913e-05,6.689282e-05,6.341522e-05,2.685812e-05,2.336654e-05,7.358421e-05,7.009962e-05,1.203103e-04,1.168327e-04
1.034974e+06,3.794062e-06,3.271270e-07,4.441376e-06,9.813810e-07,5.088689e-06,1.635635e-06,1.600399e-05,1.253705e-05,4.107115e-05,3.761116e-05,6.613832e-05,6.268526e-05,2.679257e-05,2.332563e-05,7.343689e-05,6.997689e-05,1.200812e-04,1.166282e-04
1.049743e+06,3.767384e-06,3.249236e-07,4.410340e-06,9.747709e-07,5.053295e-06,1.624618e-06,1.583352e-05,1.239106e-05,4.060875e-05,3.717318e-05,6.538398e-05,6.195530e-05,2.672719e-05,2.328473e-05,7.328977e-05,6.985420e-05,1.198523e-04,1.164237e-04
1.064723e+06,3.740892e-06,3.227340e-07,4.379517e-06,9.682021e-07,5.018142e-06,1.613670e-06,1.575648e-05,1.233832e-05,4.042627e-05,3.701496e-05,6.509607e-05,6.169160e-05,2.665608e-05,2.323792e-05,7.312508e-05,6.971377e-05,1.195941e-04,1.161896e-04
1.079916e+06,3.714587e-06,3.205587e-07,4.348910e-06,9.616762e-07,4.983232e-06,1.602794e-06,1.568125e-05,1.228722e-05,4.024890e-05,3.686167e-05,6.481655e-05,6.143612e-05,2.658504e-05,2.319102e-05,7.296028e-05,6.957305e-05,1.193355e-04,1.159551e-04
1.095327e+06,3.688451e-06,3.183834e-07,4.318471e-06,9.551503e-07,4.948491e-06,1.591917e-06,1.560619e-05,1.223613e-05,4.007170e-05,3.670838e-05,6.453721e-05,6.118063e-05,2.651417e-05,2.314410e-05,7.279562e-05,6.943230e-05,1.190771e-04,1.157205e-04
1.110957e+06,3.662485e-06,3.162081e-07,4.288202e-06,9.486242e-07,4.913919e-06,1.581040e-06,1.558433e-05,1.223805e-05,4.005374e-05,3.671416e-05,6.452314e-05,6.119027e-05,2.645452e-05,2.310824e-05,7.266431e-05,6.932473e-05,1.188741e-04,1.155412e-04
1.126810e+06,3.636699e-06,3.140452e-07,4.258138e-06,9.421356e-07,4.879576e-06,1.570226e-06,1.558541e-05,1.226276e-05,4.010428e-05,3.678828e-05,6.462314e-05,6.131379e-05,2.639978e-05,2.307713e-05,7.254739e-05,6.923139e-05,1.186950e-04,1.153856e-04
1.142890e+06,3.611089e-06,3.118922e-07,4.228269e-06,9.356767e-07,4.845448e-06,1.559461e-06,1.558667e-05,1.228747e-05,4.015500e-05,3.686241e-05,6.472334e-05,6.143735e-05,2.634521e-05,2.304601e-05,7.243063e-05,6.913804e-05,1.185161e-04,1.152301e-04
1.159199e+06,3.585653e-06,3.097463e-07,4.198587e-06,9.292388e-07,4.811521e-06,1.548731e-06,1.561776e-05,1.234186e-05,4.029492e-05,3.702557e-05,6.497207e-05,6.170928e-05,2.628736e-05,2.301146e-05,7.230372e-05,6.903437e-05,1.183201e-04,1.150573e-04
1.175741e+06,3.560385e-06,3.076052e-07,4.169083e-06,9.228157e-07,4.777782e-06,1.538026e-06,1.567212e-05,1.241934e-05,4.050430e-05,3.725803e-05,6.533647e-05,6.209672e-05,2.622700e-05,2.297422e-05,7.216893e-05,6.892266e-05,1.181109e-04,1.148711e-04
1.192519e+06,3.535280e-06,3.054642e-07,4.139743e-06,9.163925e-07,4.744205e-06,1.527321e-06,1.572665e-05,1.249684e-05,4.071386e-05,3.749051e-05,6.570107e-05,6.248418e-05,2.616680e-05,2.293698e-05,7.203430e-05,6.881095e-05,1.179018e-04,1.146849e-04
1.209536e+06,3.510339e-06,3.033231e-07,4.110564e-06,9.099692e-07,4.710790e-06,1.516615e-06,1.582284e-05,1.261582e-05,4.104806e-05,3.784747e-05,6.627328e-05,6.307911e-05,2.611662e-05,2.290961e-05,7.192942e-05,6.872883e-05,1.177422e-04,1.145480e-04
1.226796e+06,3.485558e-06,3.011820e-07,4.081547e-06,9.035461e-07,4.677536e-06,1.505910e-06,1.595198e-05,1.276760e-05,4.148081e-05,3.830281e-05,6.700965e-05,6.383802e-05,2.607440e-05,2.289002e-05,7.184806e-05,6.867006e-05,1.176217e-04,1.144501e-04
1.244303e+06,3.460936e-06,2.990410e-07,4.052687e-06,8.971230e-07,4.644439e-06,1.495205e-06,1.608128e-05,1.291938e-05,4.191371e-05,3.875814e-05,6.774614e-05,6.459691e-05,2.603234e-05,2.287044e-05,7.176689e-05,6.861132e-05,1.175014e-04,1.143522e-04
1.262059e+06,3.436613e-06,2.970400e-07,4.024408e-06,8.911199e-07,4.612202e-06,1.485200e-06,1.625420e-05,1.311462e-05,4.247716e-05,3.934387e-05,6.870012e-05,6.557312e-05,2.599043e-05,2.285085e-05,7.168584e-05,6.855256e-05,1.173813e-04,1.142543e-04
1.280068e+06,3.412516e-06,2.951055e-07,3.996486e-06,8.853165e-07,4.580456e-06,1.475528e-06,1.644796e-05,1.333055e-05,4.310282e-05,3.999165e-05,6.975768e-05,6.665276e-05,2.594868e-05,2.283127e-05,7.160499e-05,6.849382e-05,1.172613e-04,1.141564e-04
1.298335e+06,3.388573e-06,2.931711e-07,3.968718e-06,8.795132e-07,4.548863e-06,1.465855e-06,1.664188e-05,1.354648e-05,4.372864e-05,4.063944e-05,7.081540e-05,6.773240e-05,2.590709e-05,2.281168e-05,7.152426e-05,6.843505e-05,1.171414e-04,1.140584e-04
1.316862e+06,3.364787e-06,2.912366e-07,3.941107e-06,8.737098e-07,4.517427e-06,1.456183e-06,1.696023e-05,1.388668e-05,4.472745e-05,4.166005e-05,7.249466e-05,6.943342e-05,2.587806e-05,2.280451e-05,7.148092e-05,6.841352e-05,1.170838e-04,1.140225e-04
1.335654e+06,3.341154e-06,2.893022e-07,3.913649e-06,8.679067e-07,4.486144e-06,1.446511e-06,1.729110e-05,1.423925e-05,4.576348e-05,4.271774e-05,7.423586e-05,7.119623e-05,2.585043e-05,2.279858e-05,7.144147e-05,6.839573e-05,1.170325e-04,1.139929e-04
1.354714e+06,3.317676e-06,2.873683e-07,3.886346e-06,8.621050e-07,4.455016e-06,1.436842e-06,1.764471e-05,1.461440e-05,4.686743e-05,4.384319e-05,7.609016e-05,7.307199e-05,2.582295e-05,2.279264e-05,7.140215e-05,6.837791e-05,1.169814e-04,1.139632e-04
1.374046e+06,3.294360e-06,2.854455e-07,3.859227e-06,8.563365e-07,4.424094e-06,1.427228e-06,1.806772e-05,1.505881e-05,4.817931e-05,4.517642e-05,7.829091e-05,7.529404e-05,2.579561e-05,2.278670e-05,7.136298e-05,6.836009e-05,1.169304e-04,1.139335e-04
1.393653e+06,3.271196e-06,2.835227e-07,3.832260e-06,8.505680e-07,4.393324e-06,1.417613e-06,1.849089e-05,1.550321e-05,4.949133e-05,4.650964e-05,8.049177e-05,7.751606e-05,2.576843e-05,2.278076e-05,7.132397e-05,6.834228e-05,1.168795e-04,1.139038e-04
1.413541e+06,3.248181e-06,2.815999e-07,3.805442e-06,8.447996e-07,4.362702e-06,1.407999e-06,1.894836e-05,1.598178e-05,5.090599e-05,4.794535e-05,8.286361e-05,7.990891e-05,2.574211e-05,2.277553e-05,7.128724e-05,6.832660e-05,1.168324e-04,1.138777e-04
